city_name,restaurant_name,request_time_local,final_delivery_time_local,order_status,dish_name,item_quantity,customizations,customization_cost_local,special_instructions,item_price,order_price,currency,restaurant_tokens,dish_name_clean,customization_clean,dish_name_to_be_processed,dish_description,sugar_level,sodium_level,dish_description_clean
Portland,Popeyes (8111 SE Foster Rd),2023-07-01T23:50:40.000Z,2023-07-02T00:12:40.000Z,completed,NEW 6PC Ghost Pepper Wings Combo,1.0,"6 Ghost Pepper Wings, Small Fanta® Orange, Regular Cajun Fries, Small Coca-Cola®, Blackened Ranch, 1 Biscuit, NEW 6PC Ghost Pepper Wings Combo",0.0,,10.99,24.64,USD,"{'foster', 'popeyes'}",new ghost pepper wings,ghost pepper wings fanta orange cajun fries coca cola blackened ranch biscuit new ghost pepper wings,new ghost pepper wings ghost pepper wings fanta orange cajun fries coca cola blackened ranch biscuit new ghost pepper wings,"The new Ghost Pepper Wings offer a fiery, spicy kick complemented by a smoky aroma, while their crispy exterior gives way to tender, juicy meat inside, creating a satisfying contrast; served alongside Cajun fries and a refreshing Fanta Orange, this combo promises an exciting flavor adventure.",,,the new ghost pepper wings offer fiery spicy kick complemented by smoky aroma while their crispy exterior gives way to tender juicy meat inside creating satisfying contrast served alongside cajun fries and refreshing fanta orange this promises an exciting flavor adventure
Portland,Piece of Cake,2023-06-30T19:01:56.000Z,2023-06-30T19:37:38.000Z,completed,Fantasy Cake Cake Slice,1.0,,,,13.95,17.4,USD,"{'piece', 'cake'}",fantasy slice,,fantasy slice,"This Fantasy Cake slice offers a delightful balance of sweet and creamy flavors, complemented by a warm, vanilla aroma that invites indulgence, while its velvety texture melts in your mouth, creating a luxurious dessert experience that is both satisfying and enchanting.",,,this fantasy slice offers delightful balance of sweet and creamy flavors complemented by warm vanilla aroma that invites indulgence while its velvety texture melts your mouth creating luxurious experience that is both satisfying and enchanting
Portland,Philly Cheese House,2023-06-28T23:49:51.000Z,2023-06-29T00:15:04.000Z,completed,Seattle Hot Dog,1.0,,,,11.0,31.43,USD,"{'philly', 'cheese', 'house'}",seattle hot dog,,seattle hot dog,"The Seattle Hot Dog features a savory blend of grilled sausage topped with tangy cream cheese and zesty jalapeños, offering a smoky aroma that complements its juicy, succulent texture, while the crispy onions add a delightful crunch, making each bite a flavorful experience.",,,the seattle hot dog features savory blend of grilled sausage topped with tangy cream and zesty jalapenos offering smoky aroma that complements its juicy succulent texture while the crispy onions delightful crunch making each bite flavorful experience
Portland,Philly Cheese House,2023-06-28T23:49:51.000Z,2023-06-29T00:15:04.000Z,completed,Philly Cheese Steak,1.0,"Smoked Cheese, French Fries",0.0,,15.0,31.43,USD,"{'philly', 'cheese', 'house'}",steak,smoked french fries,steak smoked french fries,"The Philly Cheese Steak features tender, savory steak layered with gooey, melted cheese, exuding a rich, meaty aroma, while the crispy, golden-brown smoked French fries add a satisfying crunch, enhancing the overall experience with their lightly charred, earthy notes.",,,the steak features tender savory steak layered with gooey melted exuding rich meaty aroma while the crispy golden brown smoked french fries satisfying crunch enhancing the overall experience with their lightly charred earthy notes
Portland,Philly Cheese House,2023-06-28T23:49:51.000Z,2023-06-29T00:15:04.000Z,completed,Fry Sauce,1.0,,,,0.5,31.43,USD,"{'philly', 'cheese', 'house'}",fry sauce,,fry sauce,"This fry sauce offers a tangy sweetness that complements its creamy texture, while the aroma hints at a subtle smokiness, creating a delightful dip that is both smooth and velvety, perfect for enhancing crispy fries or savory sandwiches.",,,this fry sauce offers tangy sweetness that complements its creamy texture while the aroma hints at subtle smokiness creating delightful dip that is both smooth and velvety perfect enhancing crispy fries or savory sandwiches
Portland,Tikkalicious (1135 SE Grand Ave),2023-06-26T20:46:40.000Z,2023-06-26T21:31:11.000Z,completed,Old Fashioned Tandoori Chicken,1.0,"Mint Chutney, Tamarind Chutney",0.75,,19.99,65.94,USD,"{'grand', 'tikkalicious', 'ave'}",old fashioned tandoori chicken,mint chutney tamarind chutney,old fashioned tandoori chicken mint chutney tamarind chutney,"The Old Fashioned Tandoori Chicken offers a savory, smoky flavor enhanced by earthy spices, while the aroma of charred herbs and warm spices fills the air; its tender, juicy texture contrasts beautifully with the accompanying mint and tamarind chutneys, adding a tangy, refreshing element to each bite.",,,the old fashioned tandoori chicken offers savory smoky flavor enhanced by earthy spices while the aroma of charred herbs and warm spices fills the air its tender juicy texture contrasts beautifully with the accompanying mint and tamarind chutneys adding tangy refreshing element to each bite
Portland,Jack in the Box (4242 Se 82Nd Ave),2023-06-25T23:49:21.000Z,2023-06-26T00:08:20.000Z,completed,Large Bacon Ultimate Cheeseburger™  Combo,1.0,"Extra Swiss Cheese, Extra American Cheese",0.75,,16.23,29.57,USD,"{'box', 'jack', 'the', 'ave'}",bacon ultimate cheeseburger,cheese,bacon ultimate cheeseburger cheese,"This Large Bacon Ultimate Cheeseburger™ Combo features a savory, umami-rich beef patty layered with crispy, smoky bacon, while the melted cheese adds a creamy, velvety texture; the aroma is a delightful blend of charred meat and toasted bun, creating a satisfying bite that is both juicy and indulgent.",,,this bacon ultimate cheeseburger features savory umami rich beef patty layered with crispy smoky bacon while melted cheese adds creamy velvety texture aroma is delightful blend of charred meat and toasted bun creating satisfying bite that is both juicy and indulgent
Portland,Jack in the Box (4242 Se 82Nd Ave),2023-06-25T23:49:21.000Z,2023-06-26T00:08:20.000Z,completed,Loaded Tiny Tacos,1.0,"Extra Taco Sauce, No Shredded Lettuce, Add Utensils",0.0,,6.25,29.57,USD,"{'box', 'jack', 'the', 'ave'}",loaded tiny tacos,sauce lettuce,loaded tiny tacos sauce lettuce,"These loaded tiny tacos deliver a savory burst of flavor with their umami-rich filling, complemented by a fresh, earthy aroma from the crisp lettuce, all wrapped in a crunchy, golden shell that adds a satisfying texture to each bite.",,,these loaded tiny tacos deliver savory burst of flavor with their umami rich filling complemented by fresh earthy aroma from crisp lettuce all wrapped crunchy golden shell that adds satisfying texture to each bite
Portland,Jack in the Box (4242 Se 82Nd Ave),2023-06-25T01:20:19.000Z,2023-06-25T01:46:21.000Z,completed,Tiny Tacos,1.0,Add Creamy Avocado Lime,0.0,,5.0,21.75,USD,"{'box', 'jack', 'the', 'ave'}",tiny tacos,avocado lime,tiny tacos avocado lime,"These tiny tacos deliver a savory burst of flavor with a hint of tangy lime, complemented by the fresh, herby aroma of avocado; their crispy shells provide a satisfying crunch, making each bite a delightful experience.",,,these tiny tacos deliver savory burst of flavor with hint of tangy lime complemented by fresh herby aroma of avocado their crispy shells provide satisfying crunch making each bite delightful experience
Portland,Voodoo Doughnut (Davis - Portland),2023-06-22T16:18:43.000Z,2023-06-22T17:02:51.000Z,completed,Old Dirty Bastard,1.0,,,,4.5,19.56,USD,"{'doughnut', 'portland', 'davis', 'voodoo'}",old dirty bastard,,old dirty bastard,"The Old Dirty Bastard doughnut offers a delightful blend of sweet and salty flavors, with a rich, nutty aroma from the crumbled Oreos and peanut butter drizzle, while its texture is both crispy on the outside and soft, gooey on the inside, creating a truly indulgent treat.",,,the old dirty bastard offers delightful blend of sweet and salty flavors with rich nutty aroma from the crumbled oreos and peanut butter drizzle while its texture is both crispy on the outside and soft gooey on the inside creating truly indulgent treat
Portland,Voodoo Doughnut (Davis - Portland),2023-06-22T16:18:43.000Z,2023-06-22T17:02:51.000Z,completed,Raspberry Romeo,1.0,,,,3.25,19.56,USD,"{'doughnut', 'portland', 'davis', 'voodoo'}",raspberry romeo,,raspberry romeo,"The Raspberry Romeo features a sweet and tangy raspberry glaze that envelops a fluffy, airy doughnut, while its inviting aroma hints at fruity and floral notes, creating a delightful experience with each tender bite that melts in your mouth.",,,the raspberry romeo features sweet and tangy raspberry glaze that envelops fluffy airy while its inviting aroma hints at fruity and floral notes creating delightful experience with each tender bite that melts your mouth
Portland,Dwaraka Indian Cuisine,2023-06-21T19:31:02.000Z,2023-06-21T20:11:10.000Z,completed,Chicken Karai A La Carte,1.0,Plain Naan,0.0,,16.0,84.87,USD,"{'cuisine', 'dwaraka', 'indian'}",chicken karai la carte,plain naan,chicken karai la carte plain naan,"The Chicken Karai A La Carte features tender, succulent chicken simmered in a rich, earthy tomato sauce, exuding warm-spice aromas of cumin and coriander, while the accompanying plain naan offers a soft, airy texture that perfectly balances the dish's savory, slightly tangy flavor profile.",,,the chicken karai la carte features tender succulent chicken simmered rich earthy tomato sauce exuding warm spice aromas of cumin and coriander while the accompanying plain naan offers soft airy texture that perfectly balances the dish savory slightly tangy flavor profile
Portland,Dwaraka Indian Cuisine,2023-06-21T19:31:02.000Z,2023-06-21T20:11:10.000Z,completed,Side Dhal Curry,1.0,,,,4.0,84.87,USD,"{'cuisine', 'dwaraka', 'indian'}",dhal curry,,dhal curry,"This side dhal curry features a savory, umami-rich flavor enhanced by earthy, roasted spices, while its warm, aromatic notes of cumin and coriander fill the air; the texture is creamy and velvety, making it a comforting accompaniment to any meal.",,,this dhal curry features savory umami rich flavor enhanced by earthy roasted spices while its warm aromatic notes of cumin and coriander fill the air the texture is creamy and velvety making it comforting accompaniment to any
Portland,Fifty Licks (2021 SE Clinton St),2023-06-18T20:31:51.000Z,2023-06-18T21:08:50.000Z,completed,STAFF TIPS,1.0,,,,1.0,27.74,USD,"{'fifty', 'licks', 'clinton'}",staff tips,,staff tips,"The staff tips at Fifty Licks feature a savory, umami-rich flavor that is complemented by a warm, earthy aroma, while the tender, juicy texture ensures each bite is both satisfying and succulent, making it a delightful choice for those seeking a hearty meal.",,,the staff tips at feature savory umami rich flavor that is complemented by warm earthy aroma while the tender juicy texture ensures each bite is both satisfying and succulent making it delightful choice those seeking hearty
Washington D.C.,Wawa 8644 (9471 Liberia Ave.),2023-06-09T12:25:08.000Z,2023-06-09T13:09:37.000Z,completed,"Rechargers - The Galaxy (Blue Raspberry, Dragon Lemonade)",1.0,Extra Mango Bubbles,1.0,,4.69,32.53,USD,"{'wawa', 'liberia', 'ave'}",rechargers the galaxy,bubbles,rechargers the galaxy bubbles,,,,
Washington D.C.,Thai Tyme Restaurant,2023-06-08T13:52:12.000Z,2023-06-08T14:21:08.000Z,completed,Fried Rice Yellow Curry,1.0,Chicken,0.0,extra shrimp,11.95,30.59,USD,"{'restaurant', 'tyme', 'thai'}",fried rice yellow curry,chicken,fried rice yellow curry chicken,"This Fried Rice Yellow Curry features a savory blend of spices that deliver a warm, earthy aroma, while the tender grains of rice provide a satisfying, slightly sticky texture, complemented by hints of sweetness from the curry and a touch of umami from the chicken.",,,this fried rice yellow curry features savory blend of spices that deliver warm earthy aroma while the tender grains of rice provide satisfying slightly sticky texture complemented by hints of sweetness from the curry and touch of umami from the chicken
Washington D.C.,Panera (9508 Liberia Avenue ),2023-06-07T12:22:40.000Z,2023-06-07T13:00:11.000Z,completed,Classic Grilled Cheese Sandwich,1.0,Chips (150 Cal.),0.0,,6.79,48.33,USD,"{'panera', 'avenue', 'liberia'}",classic grilled cheese sandwich,chips,classic grilled cheese sandwich chips,"This classic grilled cheese sandwich features a rich, savory flavor from the melted cheese, complemented by a warm, toasty aroma that invites indulgence, while the crispy, golden-brown exterior provides a satisfying crunch, making each bite a delightful experience.",,,this classic grilled cheese sandwich features rich savory flavor from the melted cheese complemented by warm toasty aroma that invites indulgence while the crispy golden brown exterior provides satisfying crunch making each bite delightful experience
Washington D.C.,Chick-fil-A  (9506 Liberia Ave),2023-06-01T14:06:11.000Z,2023-06-01T14:41:40.000Z,completed,Chick-fil-A® Spicy Chicken Sandwich Meal,1.0,Large Chick-fil-A Waffle Potato Fries®,0.49,,12.35,21.01,USD,"{'fil', 'chick', 'liberia', 'ave'}",spicy chicken sandwich,waffle potato fries,spicy chicken sandwich waffle potato fries,"This Spicy Chicken Sandwich features a tender, juicy chicken fillet with a fiery kick, complemented by a warm, herby aroma from the pickles and bun, all encased in a crispy, golden-brown coating, while the waffle potato fries add a crunchy texture and a hint of sweetness, creating a satisfying meal experience.",,,this spicy chicken sandwich features tender juicy chicken fillet with fiery kick complemented by warm herby aroma from the pickles and bun all encased crispy golden brown coating while the waffle potato fries crunchy texture and hint of sweetness creating satisfying experience
